year_month,airport_code,airport_name,state,scheduled_departures,on_time_arrival_pct,dep_delay_rate_pct,avg_dep_delay_min,avg_taxi_out_min,cancellation_rate_pct
2026-03,PBG,Plattsburgh International Airport,NY,44,38.64,59.09,39.82,16.8,0.0
2026-03,ABE,Lehigh Valley International Airport,PA,268,77.82,20.16,16.64,14.83,3.731
2026-03,MOT,Minot International Airport,ND,210,71.64,26.73,44.56,26.24,3.81
2026-03,TRI,Tri-Cities Regional TN/VA Airport,TN,87,87.95,18.82,4.68,11.8,2.299
2026-03,OAK,Oakland San Francisco Bay Airport,CA,2569,80.09,23.35,11.22,11.72,0.973
2026-03,HGR,Hagerstown Regional Richard A Henson Field,MD,18,61.11,44.44,43.22,14.5,0.0
2026-03,MRY,Monterey Regional Airport,CA,364,84.72,12.74,4.29,18.68,0.824
2026-03,CKB,North Central West Virginia Airport,WV,18,75.0,31.25,19.13,7.44,11.111
2026-03,CLL,Easterwood Field,TX,93,85.56,12.22,4.46,14.14,3.226
2026-03,MAF,Midland International Air and Space Port,TX,736,83.22,14.84,10.16,15.04,2.038
2026-03,RST,Rochester International Airport,MN,121,62.39,30.28,19.57,19.58,9.917
2026-03,CMI,University of Illinois Willard Airport,IL,146,79.43,19.86,11.66,13.58,3.425
2026-03,MHK,Manhattan Regional Airport,KS,155,83.33,15.23,5.47,15.06,2.581
2026-03,COU,Columbia Regional Airport,MO,322,76.22,20.52,17.15,17.55,4.658
2026-03,LCH,Lake Charles Regional Airport,LA,93,88.76,10.0,2.83,14.48,3.226
2026-03,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,TX,62,90.16,13.11,7.59,15.66,1.613
2026-03,SBP,San Luis County Regional Airport,CA,412,81.33,14.74,12.13,18.51,1.214
2026-03,ACT,Waco Regional Airport,TX,93,90.91,11.36,3.34,12.0,5.376
2026-03,SBA,Santa Barbara Municipal Airport,CA,734,84.82,13.52,7.57,15.66,0.272
2026-03,JNU,Juneau International Airport,AK,341,68.96,21.96,13.76,17.42,1.173
2026-03,CDV,Merle K (Mudhole) Smith Airport,AK,62,83.61,18.03,4.98,5.46,1.613
2026-03,YAK,Yakutat Airport,AK,62,85.0,21.67,7.15,5.4,3.226
2026-03,SIT,Sitka Rocky Gutierrez Airport,AK,93,67.78,25.56,16.21,16.63,3.226
2026-03,PSG,Petersburg James A Johnson Airport,AK,62,78.33,15.0,2.58,12.15,3.226
2026-03,ADK,Adak Airport,AK,8,87.5,12.5,-20.38,5.88,0.0
2026-03,PQI,Presque Isle International Airport,ME,31,93.55,3.23,-5.71,18.03,0.0
2026-04,OAK,Oakland San Francisco Bay Airport,CA,2509,76.44,27.18,11.74,12.81,0.279
2026-04,OKC,OKC Will Rogers World Airport,OK,1980,83.28,15.99,9.95,14.92,1.768
2026-04,PHL,Philadelphia International Airport,PA,8692,80.81,19.45,11.08,20.14,0.679
2026-04,PSP,Palm Springs International Airport,CA,1680,79.64,18.78,9.56,18.53,0.476
2026-04,RDU,Raleigh-Durham International Airport,NC,4748,82.35,16.79,8.63,17.75,0.632
2026-04,ROC,Frederick Douglass Greater Rochester International Airport,NY,907,82.21,17.86,10.84,15.3,1.213
2026-04,SAN,San Diego International Airport,CA,8505,80.8,23.24,10.3,20.6,0.329
2026-04,SBA,Santa Barbara Municipal Airport,CA,733,79.7,18.36,11.31,18.0,0.409
2026-04,SDF,Louisville Muhammad Ali International Airport,KY,2136,81.9,15.91,9.57,16.17,1.124
2026-04,SEA,Seattle–Tacoma International Airport,WA,12864,85.57,15.43,6.15,19.56,0.171
2026-04,SJC,Mineta San Jose International Airport,CA,3423,84.23,17.94,5.56,14.07,0.497
2026-04,SJU,Luis Munoz Marin International Airport,PR,3190,78.36,19.55,11.14,15.66,0.752
2026-04,SMF,Sacramento International Airport,CA,4672,83.83,17.77,6.6,14.25,0.407
2026-04,SRQ,Sarasota Bradenton International Airport,FL,1806,81.84,17.51,8.14,16.52,0.997
2026-04,STL,St. Louis Lambert International Airport,MO,5156,80.79,20.88,10.86,12.1,0.795
2026-04,BUF,Buffalo Niagara International Airport,NY,1699,82.64,18.48,8.1,14.26,0.942
2026-04,BUR,Hollywood Burbank/Bob Hope Airport,CA,2455,82.22,18.66,6.97,18.04,0.692
2026-04,BZN,Bozeman Yellowstone International Airport,MT,717,83.61,15.66,9.98,18.83,0.279
2026-04,CHS,Charleston International Airport,SC,2167,81.45,19.06,12.34,16.77,0.738
2026-04,COS,City of Colorado Springs Municipal Airport,CO,1034,84.16,17.49,10.74,19.1,0.484
2026-04,CRP,Corpus Christi International Airport,TX,332,76.62,23.55,17.26,17.37,1.506
2026-04,CVG,Cincinnati Northern Kentucky International Airport,KY,2835,83.56,14.86,9.05,15.02,1.023
2026-04,FAT,Fresno Yosemite International Airport,CA,1030,81.38,17.45,10.53,17.18,0.388
2026-04,ISP,Long Island MacArthur Airport,NY,462,77.68,22.93,11.6,12.46,0.866
2026-04,KOA,Ellison Onizuka Kona International Airport at Keāhole,HI,1298,85.0,13.43,3.52,12.63,0.77
2026-04,LIH,Lihue Airport,HI,1292,84.59,15.4,5.04,10.61,0.464
2026-04,LIT,Bill & Hillary Clinton National Airport/Adams Field,AR,1131,80.73,17.91,11.68,16.08,0.796
2026-04,MAF,Midland International Air and Space Port,TX,730,85.22,14.34,6.39,15.07,0.685
2026-04,ILM,Wilmington International Airport,NC,587,85.96,16.21,5.15,17.49,1.193
2026-04,SYR,Syracuse Hancock International Airport,NY,926,81.4,16.52,5.81,16.35,1.296
2026-04,CAE,Columbia Metropolitan Airport,SC,433,82.16,20.14,13.13,15.3,1.386
2026-04,BTV,Patrick Leahy Burlington International Airport,VT,497,79.76,16.8,19.05,20.21,0.604
2026-04,TVC,Cherry Capital Airport,MI,316,77.05,18.69,6.8,16.62,3.481
2026-04,BGR,Bangor International Airport,ME,243,81.74,17.84,8.27,17.52,0.823
2026-04,DLH,Duluth International Airport,MN,244,70.69,21.89,25.45,20.21,4.508
2026-04,DAY,James M. Cox Dayton International Airport,OH,677,82.45,17.04,14.76,16.17,2.068
2026-04,TLH,Tallahassee International Airport,FL,406,87.22,13.03,4.77,16.37,1.724
2026-04,SBP,San Luis County Regional Airport,CA,406,75.56,19.01,15.25,19.49,0.246
2026-04,ANC,Ted Stevens Anchorage International Airport,AK,1333,93.28,9.79,1.7,12.7,0.375
2026-05,GSO,Piedmont Triad International Airport,NC,944,85.47,13.86,6.83,15.66,1.377
2026-05,CAE,Columbia Metropolitan Airport,SC,505,80.65,18.47,12.43,15.11,1.386
2026-05,TLH,Tallahassee International Airport,FL,421,79.85,16.91,13.62,15.5,1.663
2026-05,CHS,Charleston International Airport,SC,2200,80.9,18.41,12.54,16.84,0.727
2026-05,LGA,LaGuardia Airport,NY,11375,75.44,21.96,12.73,25.61,1.829
2026-05,SAV,Savannah Hilton Head International Airport,GA,1803,82.54,19.28,11.2,15.29,1.054
2026-05,BHM,Birmingham-Shuttlesworth International Airport,AL,1550,80.87,20.82,12.29,14.43,1.161
2026-05,MLB,Melbourne Orlando International Airport,FL,244,85.12,15.7,3.42,16.75,0.82
2026-05,DTW,Detroit Metropolitan Wayne County Airport,MI,10112,80.87,18.66,10.28,17.2,1.266
2026-05,MYR,Myrtle Beach International Airport,SC,1132,83.32,18.11,9.62,13.53,0.972
2026-05,JFK,John F. Kennedy International Airport,NY,8535,82.08,16.07,9.33,27.81,1.078
2026-05,BOS,Boston Logan International Airport,MA,12694,79.43,18.01,8.22,20.89,0.607
2026-05,MCO,Orlando International Airport,FL,12958,78.53,24.54,13.05,18.24,0.702
2026-05,LAX,Los Angeles International Airport,CA,16317,80.01,20.41,10.66,17.61,0.539
2026-05,AUS,Austin Bergstrom International Airport,TX,7831,75.06,28.54,17.76,16.02,0.907
2026-05,DFW,Dallas Fort Worth International Airport,TX,27419,72.74,28.92,19.25,19.91,3.337
2026-05,SFO,San Francisco International Airport,CA,13114,70.07,31.73,19.25,25.25,0.785
2026-05,TPA,Tampa International Airport,FL,6471,77.02,25.7,16.93,15.42,0.68
2026-05,JAX,Jacksonville International Airport,FL,2744,81.53,19.95,14.45,14.44,0.984
2026-05,TTN,Trenton Mercer Airport,NJ,101,83.84,19.0,4.1,17.5,0.99
2026-05,SAT,San Antonio International Airport,TX,3485,80.68,22.64,14.82,13.33,1.377
2026-05,SJC,Mineta San Jose International Airport,CA,3686,81.69,19.31,6.6,14.12,0.38
2026-05,PBI,President Donald J. Trump International Airport,FL,2545,83.14,18.65,11.69,15.62,0.982
2026-05,ELP,El Paso International Airport,TX,1357,78.7,23.49,15.45,14.92,0.884
2026-05,CID,The Eastern Iowa Airport,IA,734,82.83,16.3,12.04,14.56,0.545
2026-05,IDA,Idaho Falls Regional Airport,ID,417,83.54,17.35,14.49,17.66,0.48
2026-05,PVU,Provo Municipal Airport,UT,228,81.78,15.93,9.92,17.84,0.877
2026-05,MDT,Harrisburg International Airport,PA,560,80.77,16.39,10.83,15.05,1.964
2026-05,FNT,Bishop International Airport,MI,301,77.36,21.55,18.9,14.84,1.329
2026-05,HOU,William P. Hobby Airport,TX,4533,71.92,35.2,17.34,12.84,0.794
2026-05,ROA,Roanoke–Blacksburg Regional Airport,VA,156,74.68,25.97,23.18,20.3,1.282
2026-05,MFE,McAllen Miller International Airport,TX,422,79.32,22.09,21.72,14.41,2.37
2026-05,MRY,Monterey Regional Airport,CA,381,77.31,21.32,20.19,18.85,0.262
2026-05,LSE,La Crosse Regional Airport,WI,106,89.52,15.24,6.46,10.37,0.943
2026-05,STC,Saint Cloud Regional Airport,MN,9,77.78,44.44,23.33,6.56,0.0
2026-05,AVP,Wilkes-Barre/Scranton International Airport,PA,211,82.78,15.24,19.99,15.69,0.474
2026-05,HPN,Westchester County Airport,NY,810,79.95,19.0,11.16,16.17,1.235
2026-05,GRB,Austin Straubel International Airport,WI,433,79.77,17.21,12.72,16.71,0.693
2026-05,CMI,University of Illinois Willard Airport,IL,151,81.63,12.16,7.39,14.5,1.987
2026-05,CLD,McClellan-Palomar Airport,CA,204,76.47,24.02,13.02,18.6,0.0
2026-05,COU,Columbia Regional Airport,MO,337,81.85,16.72,18.12,16.42,2.374
2026-05,ROW,Roswell Air Center Airport,NM,133,73.64,22.48,27.85,16.66,3.008
2026-05,CRW,Yeager Airport,WV,227,77.33,18.58,11.99,23.18,0.441
2026-05,LAW,Lawton Fort Sill Regional Airport,OK,93,84.44,15.56,10.82,14.99,3.226
2026-05,STS,Charles M. Schulz Sonoma County Airport,CA,589,83.56,16.52,8.12,17.08,0.34
2026-05,LGB,Long Beach International Airport,CA,1184,84.73,18.6,5.94,12.2,0.084
2026-05,MBS,MBS International Airport,MI,161,80.0,18.01,14.35,16.28,0.0
2026-05,BJI,Bemidji Regional Airport,MN,62,90.16,4.92,-0.28,12.41,1.613
2026-05,IMT,Ford Airport,MI,62,82.26,19.35,3.71,13.23,0.0
2026-05,ATY,Watertown Regional Airport,SD,62,85.48,12.9,1.87,16.53,0.0
2026-05,SHD,Shenandoah Valley Regional Airport,VA,56,82.14,16.07,28.27,17.66,0.0
2026-05,LWB,Greenbrier Valley Airport,WV,62,77.42,16.13,10.03,18.97,0.0
2026-05,DVL,Devils Lake Regional Airport,ND,53,73.08,26.42,20.74,21.57,0.0
2026-05,CYS,Cheyenne Regional Jerry Olson Field,WY,62,85.0,14.75,8.69,18.44,1.613
2026-05,JST,John Murtha Johnstown Cambria County Airport,PA,53,83.02,13.21,12.83,14.79,0.0
2026-05,LBF,North Platte Regional Airport Lee Bird Field,NE,54,74.07,24.07,45.89,18.24,0.0
2026-05,JMS,Jamestown Regional Airport,ND,53,79.25,16.98,17.15,17.34,0.0
2026-05,LAF,Purdue University Airport,IN,49,77.55,20.41,20.96,15.59,0.0
2026-05,BFF,Western Neb. Rgnl/William B. Heilig Airport,NE,54,81.48,12.96,22.31,17.56,0.0
2026-05,RDD,Redding Municipal Airport,CA,134,73.68,22.56,16.62,19.9,0.746
2026-05,MTJ,Montrose Regional Airport,CO,146,81.12,21.38,14.17,16.33,0.685
2026-05,DAL,Dallas Love Field,TX,6141,64.34,42.22,25.14,13.98,1.694
2026-05,HDN,Yampa Valley Airport,CO,104,83.65,19.23,7.83,21.12,0.0
2026-05,ANC,Ted Stevens Anchorage International Airport,AK,1818,89.31,13.34,3.98,12.78,0.605
2026-06,LGA,LaGuardia Airport,NY,10877,75.34,23.62,16.5,25.96,4.156
2026-06,IAH,George Bush Intercontinental Airport,TX,9903,69.87,29.22,22.73,21.57,0.747
2026-06,MCO,Orlando International Airport,FL,12541,73.31,29.01,20.04,17.99,1.005
2026-06,GJT,Grand Junction Regional Airport,CO,437,78.89,21.71,14.43,20.93,0.915
2026-06,ORF,Norfolk International Airport,VA,1875,76.49,25.12,21.17,16.16,2.773
2026-06,DFW,Dallas Fort Worth International Airport,TX,27815,63.6,38.05,29.82,19.49,4.548
2026-06,FCA,Glacier Park International Airport,MT,555,78.22,24.05,19.11,16.51,0.36
2026-06,SAN,San Diego International Airport,CA,8996,71.06,33.98,17.74,21.38,1.0
2026-06,HNL,Daniel K. Inouye International Airport,HI,4899,83.73,14.39,6.2,16.98,0.694
2026-06,LAS,Harry Reid International Airport,NV,13704,70.74,36.12,20.36,17.11,0.773
2026-06,LIH,Lihue Airport,HI,1396,88.44,11.49,2.21,10.01,0.86
2026-06,SLC,Salt Lake City International Airport,UT,10084,83.3,18.34,9.04,17.48,0.476
2026-06,CMH,John Glenn Columbus International Airport,OH,3876,80.99,20.21,12.06,14.85,1.574
2026-06,ANC,Ted Stevens Anchorage International Airport,AK,2322,85.45,15.9,6.42,13.25,0.603
2026-06,EYW,Key West International Airport,FL,578,75.71,24.43,17.49,15.09,1.557
2026-06,BUR,Hollywood Burbank/Bob Hope Airport,CA,2535,76.87,23.64,11.4,17.68,1.223
2026-06,SRQ,Sarasota Bradenton International Airport,FL,1164,82.35,19.59,10.6,13.06,0.43
2026-06,COS,City of Colorado Springs Municipal Airport,CO,1160,75.8,25.5,16.94,19.53,1.638
2026-06,MYR,Myrtle Beach International Airport,SC,1319,75.47,24.86,21.68,13.17,1.82
2026-06,SJC,Mineta San Jose International Airport,CA,3816,74.33,26.94,12.2,14.12,0.577
2026-06,TUS,Tucson International Airport,AZ,1399,79.45,22.13,12.11,16.1,1.144
2026-06,OKC,OKC Will Rogers World Airport,OK,2117,77.68,23.14,17.31,14.54,1.606
2026-06,RIC,Richmond International Airport,VA,1655,79.31,22.14,16.13,16.36,2.296
2026-06,TUL,Tulsa International Airport,OK,1583,76.3,23.68,17.38,15.04,1.832
2026-06,MSN,Dane County Regional Truax Field,WI,1302,81.66,16.79,14.61,15.89,3.456
2026-06,GUM,Antonio B. Won Pat International Airport,TT,60,93.33,6.67,-0.43,15.8,0.0
2026-06,MDT,Harrisburg International Airport,PA,528,79.19,19.96,18.34,14.85,1.326
2026-06,IDA,Idaho Falls Regional Airport,ID,501,79.67,18.95,20.26,17.63,0.998
2026-06,XNA,Northwest Arkansas National Airport,AR,1344,74.52,25.63,23.06,17.58,1.86
2026-06,CRP,Corpus Christi International Airport,TX,380,75.54,26.36,17.88,13.44,3.158
2026-06,DAL,Dallas Love Field,TX,6025,56.47,49.21,28.88,13.89,1.178
2026-06,MHT,Manchester-Boston Regional Airport,NH,537,81.82,19.62,16.54,14.41,3.166
2026-07,SEA,Seattle–Tacoma International Airport,WA,16214,71.79,26.47,14.48,22.98,0.765
2026-07,DCA,Ronald Reagan Washington National Airport,VA,12115,63.21,36.16,30.72,24.8,7.974
2026-07,CHS,Charleston International Airport,SC,2172,71.6,28.69,25.85,17.75,3.867
2026-07,CID,The Eastern Iowa Airport,IA,714,77.67,21.12,19.29,14.94,2.521
2026-07,CLD,McClellan-Palomar Airport,CA,243,60.08,29.63,16.67,18.68,0.0
2026-07,BHM,Birmingham-Shuttlesworth International Airport,AL,1501,74.1,27.04,24.04,14.45,1.932
2026-07,PNS,Pensacola International Airport,FL,1358,71.18,31.1,24.89,14.05,1.988
2026-07,CMH,John Glenn Columbus International Airport,OH,4002,80.85,21.77,15.09,14.35,3.123
2026-07,ICT,Wichita Dwight D. Eisenhower National Airport,KS,1064,81.46,19.12,13.86,14.92,1.692
2026-07,TPA,Tampa International Airport,FL,6106,71.88,29.7,21.2,16.03,2.178
2026-07,DSM,Des Moines International Airport,IA,1415,75.26,24.31,23.68,15.64,2.615
2026-07,MFE,McAllen Miller International Airport,TX,445,80.77,18.33,20.2,14.17,0.674
2026-07,DTW,Detroit Metropolitan Wayne County Airport,MI,10449,73.9,28.16,19.7,17.93,2.517
2026-07,OKC,OKC Will Rogers World Airport,OK,2171,77.48,23.65,17.24,14.42,2.211
2026-07,RDU,Raleigh-Durham International Airport,NC,4787,71.88,30.68,29.21,17.59,4.053
2026-07,FAR,Hector International Airport,ND,595,82.5,17.06,11.74,16.04,1.513
2026-07,BIS,Bismarck Municipal Airport,ND,355,85.14,14.41,9.39,15.93,0.282
2026-07,FSM,Fort Smith Regional Airport,AR,117,82.91,17.95,14.64,15.91,0.0
2026-07,GRR,Gerald R. Ford International Airport,MI,1674,77.19,24.09,21.76,15.72,3.047
2026-07,HOU,William P. Hobby Airport,TX,4773,69.28,36.56,20.7,12.79,0.985
2026-07,SJC,Mineta San Jose International Airport,CA,3980,77.17,23.69,10.7,14.94,0.628
2026-07,TUL,Tulsa International Airport,OK,1613,80.86,20.09,12.19,15.09,1.55
2026-07,BUF,Buffalo Niagara International Airport,NY,1951,71.92,32.18,25.31,13.68,5.382
2026-07,LAW,Lawton Fort Sill Regional Airport,OK,92,79.12,24.18,18.6,16.22,1.087
2026-07,LEX,Blue Grass Airport,KY,925,76.79,24.14,18.35,16.58,2.811
2026-07,LRD,Laredo International Airport,TX,141,84.89,14.39,11.12,13.94,1.418
2026-07,LSE,La Crosse Regional Airport,WI,111,75.7,26.17,22.75,10.94,3.604
2026-07,ABI,Abilene Regional Airport,TX,274,83.7,17.52,14.61,10.98,0.0
2026-07,ATW,Appleton International Airport,WI,617,81.52,18.62,16.24,15.29,1.621
2026-07,SAV,Savannah Hilton Head International Airport,GA,1680,71.02,31.07,23.9,15.45,3.452
2026-07,MLU,Monroe Regional Airport,LA,123,78.69,22.95,15.03,14.61,0.813
2026-07,SBA,Santa Barbara Municipal Airport,CA,745,79.86,20.7,11.91,17.56,0.134
2026-07,ABE,Lehigh Valley International Airport,PA,391,72.7,26.11,32.53,14.64,2.046
2026-07,BTV,Patrick Leahy Burlington International Airport,VT,594,69.33,30.57,28.09,19.07,4.714
2026-07,ATL,Hartsfield Jackson Atlanta International Airport,GA,28068,66.54,33.52,24.83,19.12,2.419
2026-07,BOI,Boise Air Terminal/Gowen Field,ID,2070,78.5,20.29,9.68,17.03,0.242
2026-07,DAB,Daytona Beach International Airport,FL,306,71.86,30.51,25.82,15.29,3.595
2026-07,MLB,Melbourne Orlando International Airport,FL,241,70.26,34.76,28.4,16.25,3.32
2026-07,LAX,Los Angeles International Airport,CA,17454,73.7,25.51,15.68,18.81,1.203
2026-07,ONT,Ontario International Airport,CA,2377,77.91,22.54,15.1,13.2,0.883
2026-07,SNA,John Wayne Orange County International Airport,CA,3992,75.51,25.97,16.84,16.75,1.127
2026-07,ACV,California Redwood Coast-Humboldt County Airport,CA,235,55.36,33.48,20.73,19.95,0.851
2026-07,OAJ,Albert J Ellis Airport,NC,89,74.7,25.0,37.38,20.75,5.618
2026-07,LGB,Long Beach International Airport,CA,1196,83.61,20.37,7.44,12.0,0.669
2026-07,ASE,Aspen-Pitkin County Airport (Sardy Field),CO,759,65.8,34.33,35.46,22.83,2.899
2026-07,SGU,St George Regional Airport,UT,332,82.98,13.55,7.85,19.58,0.0
2026-07,ESC,Delta County Airport,MI,55,88.46,9.62,6.63,15.48,5.455
2026-07,RHI,Rhinelander Oneida County Airport,WI,93,79.12,17.58,9.33,15.03,2.151
2026-07,BTM,Bert Mooney Airport,MT,62,81.67,17.74,6.98,15.76,0.0
2026-07,WYS,Yellowstone Airport,MT,78,78.95,17.95,7.37,17.12,0.0
2026-07,GFK,Grand Forks International Airport,ND,115,92.17,9.57,2.07,16.44,0.0
2026-07,BPT,Jack Brooks Regional Airport,TX,64,75.0,25.0,19.8,19.59,0.0
2026-07,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,WV,54,62.75,25.49,54.06,19.25,5.556
2026-07,JST,John Murtha Johnstown Cambria County Airport,PA,54,73.08,26.92,38.19,16.98,3.704
2026-07,LAR,Laramie Regional Airport,WY,54,47.17,30.19,23.74,27.62,1.852
2026-07,HYS,Hays Regional Airport,KS,54,69.81,26.42,47.43,14.17,1.852
2026-07,ROW,Roswell Air Center Airport,NM,154,76.32,22.88,10.01,16.5,0.649
2026-07,VCT,Victoria Regional Airport,TX,54,72.22,22.22,42.09,14.89,0.0
2026-07,HDN,Yampa Valley Airport,CO,136,85.82,21.48,13.46,21.07,0.735
2026-07,OTH,Southwest Oregon Regional Airport,OR,62,38.33,54.84,27.66,20.74,0.0
2026-07,CKB,North Central West Virginia Airport,WV,93,63.04,31.52,33.41,15.99,1.075
2026-07,SJU,Luis Munoz Marin International Airport,PR,3326,71.52,30.81,23.95,14.94,3.277
2026-07,RSW,Southwest Florida International Airport,FL,2054,74.18,24.54,18.88,14.98,2.97
2026-07,PSE,Mercedita International Airport,PR,84,92.59,4.94,-6.2,12.88,3.571
2026-07,STT,Cyril E. King Airport,VI,448,77.23,26.91,17.97,14.35,0.446
2026-07,ORH,Worcester Regional Airport,MA,62,51.61,41.94,59.58,17.37,0.0
2026-07,BQN,Rafael Hernández International Airport,PR,226,73.36,30.09,14.82,12.47,4.425
2026-07,LIH,Lihue Airport,HI,1485,87.07,14.01,3.93,10.05,0.539
2026-07,DAL,Dallas Love Field,TX,6237,64.59,41.89,22.68,13.5,1.058
2025-08,AMA,Rick Husband Amarillo International Airport,TX,436,78.04,18.6,13.95,14.49,1.376
2025-08,GRB,Austin Straubel International Airport,WI,341,76.28,17.96,14.11,13.93,2.053
2025-08,RFD,Chicago Rockford International Airport,IL,77,81.82,19.48,16.73,11.48,0.0
2025-08,PSM,Portsmouth International Airport at Pease,NH,38,81.58,15.79,1.42,17.13,0.0
2025-08,GFK,Grand Forks International Airport,ND,82,84.15,12.2,5.33,18.28,0.0
2025-08,BLI,Bellingham International Airport,WA,201,89.0,11.5,0.83,14.61,0.498
2025-08,GCK,Garden City Regional Airport,KS,62,75.81,19.35,12.84,14.18,0.0
2025-08,CMI,University of Illinois Willard Airport,IL,146,78.87,18.18,9.33,12.38,2.055
2025-08,AEX,Alexandria International Airport,LA,93,72.94,23.53,14.14,16.42,8.602
2025-08,MQT,Marquette Sawyer Regional Airport,MI,147,80.0,14.48,3.68,13.86,1.361
2025-08,ALO,Waterloo Regional Airport,IA,55,70.37,10.91,0.55,19.71,0.0
2025-09,PAE,Seattle Paine Field International Airport,WA,24,75.0,29.17,38.42,14.38,0.0
2025-09,SUN,Friedman Memorial Airport,ID,183,90.16,7.1,0.01,17.45,0.0
2025-09,MBS,MBS International Airport,MI,206,85.29,13.73,8.04,16.55,0.971
2025-09,HLN,Helena Regional Airport,MT,150,84.56,13.33,6.03,17.49,0.0
2025-09,ABY,Southwest Georgia Regional Airport,GA,46,86.96,13.04,8.7,16.43,0.0
2025-09,ASE,Aspen-Pitkin County Airport (Sardy Field),CO,550,78.79,15.15,8.79,21.41,0.364
2025-09,INL,Falls International Airport,MN,56,87.5,7.14,-0.02,20.13,0.0
2025-09,RHI,Rhinelander Oneida County Airport,WI,95,93.68,5.26,-4.65,12.18,0.0
2025-09,EKO,Elko Regional Airport,NV,46,100.0,0.0,-12.35,10.83,0.0
2025-09,PLN,Pellston Regional Airport of Emmet County Airport,MI,98,85.57,14.43,-0.47,13.97,1.02
2025-09,CPR,Casper-Natrona County International Airport,WY,209,86.06,12.92,5.71,21.78,0.0
2025-09,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,TX,60,85.96,12.28,7.65,18.98,5.0
2025-09,SJT,San Angelo Regional Mathis Field,TX,90,79.31,13.79,10.56,16.24,3.333
