route,origin,dest,distance_mi,scheduled_flights,carriers,on_time_pct,avg_arr_delay_min,p90_arr_delay_min,cancellation_rate_pct,log_flights,segment_id,segment,pc1,pc2
BNA-MSP,BNA,MSP,695.0,1745,2,82.05,0.91,29.0,1.605,3.241795431295199,2,"Thin route - reliable, short delay tail",-1.1307171394679854,0.5869116233171225
BNA-ONT,BNA,ONT,1751.0,336,1,68.96,8.98,41.6,0.298,2.526339277389844,3,"Thin route - long-haul, rarely cancels",-0.13787180207170635,-1.8865869429498814
BNA-RDU,BNA,RDU,442.0,2214,2,75.96,8.18,40.4,1.852,3.345177616542704,0,"Trunk route - multi-carrier, unreliable",0.2697116391797907,0.4746923700769831
BOI-OAK,BOI,OAK,512.0,554,1,83.94,1.12,26.0,0.0,2.74350976472843,2,"Thin route - reliable, short delay tail",-2.0232489719602773,-0.7958244711924162
BOS-MDW,BOS,MDW,861.0,1361,1,72.21,11.06,57.0,1.91,3.133858125203335,1,"Thin route - long delay tail, high average delay",0.912181485570863,-0.7098072463579866
BOS-STL,BOS,STL,1047.0,1612,3,76.19,6.36,50.0,1.551,3.2073650374690716,0,"Trunk route - multi-carrier, unreliable",0.30505281345851915,0.6085297025373911
BUF-LAS,BUF,LAS,1986.0,302,1,81.94,-1.3,28.0,0.662,2.4800069429571505,3,"Thin route - long-haul, rarely cancels",-2.1653332188290224,-1.4736553218404396
BUR-AUS,BUR,AUS,1241.0,346,1,80.81,3.48,32.7,0.0,2.5390760987927767,2,"Thin route - reliable, short delay tail",-1.642149685744493,-1.4227205693827358
BUR-BNA,BUR,BNA,1791.0,329,1,81.54,5.58,34.6,0.912,2.5171958979499744,3,"Thin route - long-haul, rarely cancels",-1.3921774372677451,-1.5824745135426281
BUR-SMF,BUR,SMF,358.0,2609,1,86.36,-3.21,25.0,1.648,3.4164740791002206,2,"Thin route - reliable, short delay tail",-1.8576902771117938,0.681611926840204
BWI-ALB,BWI,ALB,288.0,1760,1,81.43,3.01,30.0,1.705,3.24551266781415,2,"Thin route - reliable, short delay tail",-0.9682257486090176,0.0849574612240053
BWI-CMH,BWI,CMH,337.0,1056,1,79.67,6.32,42.3,1.515,3.0236639181977933,2,"Thin route - reliable, short delay tail",-0.4235622189467742,-0.5495769675247415
BWI-DEN,BWI,DEN,1491.0,2814,3,77.12,5.54,38.0,1.173,3.449324093098727,0,"Trunk route - multi-carrier, unreliable",-0.20106006965640275,1.1943631885875388
BWI-GSP,BWI,GSP,426.0,720,1,81.66,4.62,38.2,1.528,2.8573324964312685,2,"Thin route - reliable, short delay tail",-0.8772638916710965,-0.7988897864258241
BWI-IND,BWI,IND,516.0,1219,1,77.49,6.48,37.0,1.231,3.0860037056183818,2,"Thin route - reliable, short delay tail",-0.45363518028131145,-0.4346592372633081
BWI-MDW,BWI,MDW,611.0,1838,2,76.02,8.7,47.6,2.176,3.2643455070500926,0,"Trunk route - multi-carrier, unreliable",0.5061590298191092,0.22765508531664677
BWI-MHT,BWI,MHT,377.0,1744,1,84.16,1.09,29.0,1.089,3.2415464805965484,2,"Thin route - reliable, short delay tail",-1.4931091270285755,0.18456245280447264
BWI-MSP,BWI,MSP,936.0,1409,2,79.8,5.78,35.0,1.845,3.1489109931093564,2,"Thin route - reliable, short delay tail",-0.48937536534128856,0.18904313139161452
BWI-MYR,BWI,MYR,399.0,1038,1,80.18,4.68,39.7,1.349,3.016197353512439,2,"Thin route - reliable, short delay tail",-0.6934735406655466,-0.5042652890533743
BWI-PVD,BWI,PVD,327.0,1867,1,80.33,3.21,31.0,2.089,3.2711443179490782,2,"Thin route - reliable, short delay tail",-0.7507599385514531,0.09152636250311023
BWI-PWM,BWI,PWM,452.0,1342,1,80.8,2.79,30.0,1.416,3.1277525158329733,2,"Thin route - reliable, short delay tail",-1.073833613932191,-0.16704242888554202
BWI-SFO,BWI,SFO,2457.0,1054,2,69.64,8.47,52.0,0.854,3.022840610876528,3,"Thin route - long-haul, rarely cancels",0.40507290735278595,-0.5136371842961802
BWI-SJU,BWI,SJU,1565.0,1162,3,66.93,18.71,62.0,2.41,3.065206128054312,1,"Thin route - long delay tail, high average delay",2.230705112412506,-0.25256375216659577
BZN-LAS,BZN,LAS,701.0,598,2,83.22,2.03,35.0,0.334,2.776701183988411,2,"Thin route - reliable, short delay tail",-1.4655420947197655,-0.3677650869491849
CHS-BNA,CHS,BNA,439.0,986,1,78.02,5.79,36.0,0.609,2.993876914941211,2,"Thin route - reliable, short delay tail",-0.7353767067695975,-0.567140354926908
CLE-BNA,CLE,BNA,448.0,1040,3,84.37,0.11,25.0,0.769,3.0170333392987803,2,"Thin route - reliable, short delay tail",-1.569256585342862,0.7361763524642947
CLE-DEN,CLE,DEN,1201.0,1839,3,82.29,2.21,36.0,0.544,3.2645817292380777,2,"Thin route - reliable, short delay tail",-1.0502583680715007,1.0346893002168538
CLE-PHX,CLE,PHX,1737.0,988,3,76.84,5.52,36.0,0.81,2.9947569445876283,3,"Thin route - long-haul, rarely cancels",-0.5363847318956827,0.2646347617465832
CLT-DEN,CLT,DEN,1337.0,2790,5,77.6,4.75,46.6,1.254,3.4456042032735974,0,"Trunk route - multi-carrier, unreliable",0.2630721168622295,2.1194799996510376
CLT-MDW,CLT,MDW,584.0,719,1,76.47,8.88,42.0,1.947,2.8567288903828825,2,"Thin route - reliable, short delay tail",-0.017032573429014288,-1.032923473048865
CMH-DCA,CMH,DCA,323.0,2051,4,69.72,14.0,61.0,3.023,3.3119656603683665,0,"Trunk route - multi-carrier, unreliable",2.2504433132406723,0.9644579103947515
CMH-DEN,CMH,DEN,1154.0,1769,3,80.07,6.41,34.0,0.622,3.2477278329097232,2,"Thin route - reliable, short delay tail",-0.6291222273332902,0.8885928188539366
CMH-MCO,CMH,MCO,802.0,2148,4,78.07,8.41,49.0,1.49,3.332034277027518,0,"Trunk route - multi-carrier, unreliable",0.4890211377955441,1.361907125176482
CMH-MIA,CMH,MIA,990.0,1154,4,83.55,0.31,28.0,0.347,3.0622058088197126,2,"Thin route - reliable, short delay tail",-1.4361066535935079,1.2372018906756401
CMH-PHX,CMH,PHX,1670.0,1148,2,82.3,7.49,35.0,1.22,3.059941888061955,3,"Thin route - long-haul, rarely cancels",-0.8633058459870869,-0.021902668186332415
CMH-RSW,CMH,RSW,930.0,652,1,80.13,6.83,38.0,1.534,2.81424759573192,2,"Thin route - reliable, short delay tail",-0.7109724596881551,-0.9992694814999518
CMH-TPA,CMH,TPA,829.0,901,1,83.91,0.23,28.0,1.11,2.954724790979063,2,"Thin route - reliable, short delay tail",-1.7388238959426205,-0.41931922859915916
COS-DAL,COS,DAL,602.0,799,1,81.77,3.94,36.1,0.876,2.902546779313991,2,"Thin route - reliable, short delay tail",-1.1477580156828406,-0.6700577432973918
CVG-BNA,CVG,BNA,230.0,521,1,80.12,4.43,32.0,0.576,2.7168377232995247,2,"Thin route - reliable, short delay tail",-1.1789875782997623,-1.0233738372382926
DAL-ABQ,DAL,ABQ,580.0,1626,1,77.09,7.12,42.0,1.353,3.2111205412580492,2,"Thin route - reliable, short delay tail",-0.1800604211526836,-0.24158811477736294
DAL-BWI,DAL,BWI,1209.0,1814,1,74.6,10.6,42.0,1.929,3.2586372827240764,2,"Thin route - reliable, short delay tail",0.2989929424691853,-0.32913655146395204
DAL-CLT,DAL,CLT,926.0,377,1,59.14,21.51,67.8,1.061,2.576341350205793,1,"Thin route - long delay tail, high average delay",2.4855295821589736,-2.353513846235613
DAL-FLL,DAL,FLL,1108.0,548,1,60.93,18.33,62.1,1.277,2.738780558484369,1,"Thin route - long delay tail, high average delay",2.0672656985249147,-1.9063644082863966
DAL-HRL,DAL,HRL,458.0,378,1,69.41,12.74,48.0,0.529,2.5774917998372255,1,"Thin route - long delay tail, high average delay",0.5294961336775806,-1.7977106288309055
DAL-JAX,DAL,JAX,906.0,350,1,59.6,19.38,63.0,0.286,2.5440680443502757,1,"Thin route - long delay tail, high average delay",1.9909465761021878,-2.3094870161176195
DAL-LGA,DAL,LGA,1381.0,1536,1,60.96,23.17,78.1,3.06,3.186391215695493,1,"Thin route - long delay tail, high average delay",3.3594290297166514,-1.274182734234734
DAL-ORD,DAL,ORD,798.0,450,1,74.89,9.34,48.9,0.889,2.6532125137753435,2,"Thin route - reliable, short delay tail",-0.04066430910854172,-1.5180582788288197
DAL-RDU,DAL,RDU,1052.0,421,1,63.53,16.2,56.0,1.663,2.6242820958356683,1,"Thin route - long delay tail, high average delay",1.6143217363801488,-2.0162953738480924
DAL-SDF,DAL,SDF,725.0,350,1,74.57,9.82,45.5,1.143,2.5440680443502757,2,"Thin route - reliable, short delay tail",-0.04619549311878755,-1.7362391374671038
DAL-SJC,DAL,SJC,1450.0,427,1,66.35,13.0,53.0,1.639,2.630427875025024,1,"Thin route - long delay tail, high average delay",1.0347849234779845,-1.8978188035321648
DAL-SLC,DAL,SLC,999.0,674,1,71.62,10.05,46.5,1.039,2.82865989653532,2,"Thin route - reliable, short delay tail",0.26860028911985473,-1.2375532437070924
DAL-STL,DAL,STL,546.0,1939,1,76.35,8.7,47.0,1.392,3.2875778090787056,2,"Thin route - reliable, short delay tail",0.16042994975382835,-0.16310588884592694
DAL-TUL,DAL,TUL,237.0,1049,1,77.94,5.59,43.3,0.953,3.020775488193558,2,"Thin route - reliable, short delay tail",-0.42782286263026265,-0.5531463248722486
DCA-ATL,DCA,ATL,547.0,6801,6,78.33,7.15,52.0,3.323,3.83257277484618,0,"Trunk route - multi-carrier, unreliable",1.410715814989483,3.3156752764638253
DCA-CMH,DCA,CMH,323.0,2052,4,77.84,7.6,46.0,3.119,3.3121773564397787,0,"Trunk route - multi-carrier, unreliable",0.8173808910042984,1.341437239087566
DCA-HOU,DCA,HOU,1218.0,1053,1,76.69,5.56,47.0,1.804,3.0224283711854865,2,"Thin route - reliable, short delay tail",-0.19458298456539638,-0.7016952029372175
DCA-STL,DCA,STL,719.0,2414,5,73.49,11.28,56.0,2.444,3.3827372657613304,0,"Trunk route - multi-carrier, unreliable",1.6178187607139178,1.731445377131378
DCA-TPA,DCA,TPA,814.0,2243,3,74.15,11.16,63.0,2.452,3.350829273582968,0,"Trunk route - multi-carrier, unreliable",1.4317522150487987,0.669731127345536
DEN-ATL,DEN,ATL,1199.0,5602,4,79.38,3.29,41.0,0.91,3.7483431044875495,0,"Trunk route - multi-carrier, unreliable",-0.20142003511202805,2.3826845016380362
DEN-BNA,DEN,BNA,1013.0,3641,3,75.19,8.48,47.0,0.577,3.561220678933944,0,"Trunk route - multi-carrier, unreliable",0.36681694703798345,1.3242512665219972
DEN-BOS,DEN,BOS,1754.0,3872,4,70.88,12.63,68.0,1.369,3.587935348636356,0,"Trunk route - multi-carrier, unreliable",1.7527021688133635,1.4683070941560503
DEN-BUF,DEN,BUF,1359.0,587,3,67.69,15.27,68.0,0.17,2.7686381012476144,1,"Thin route - long delay tail, high average delay",1.4963017009243522,-0.7292105330846648
DEN-BUR,DEN,BUR,850.0,2173,4,73.78,8.43,49.0,0.276,3.3370597263205246,0,"Trunk route - multi-carrier, unreliable",0.5358044222109547,1.3279009094470984
DEN-DTW,DEN,DTW,1123.0,3094,5,77.99,5.94,45.1,0.356,3.490520309363349,0,"Trunk route - multi-carrier, unreliable",0.11820031167299871,2.249260169512441
DEN-FLL,DEN,FLL,1703.0,1606,3,76.54,7.22,42.0,0.436,3.205745540942662,3,"Thin route - long-haul, rarely cancels",-0.23751049306508074,0.630066666775821
DEN-GRR,DEN,GRR,1015.0,1235,4,76.24,7.84,41.0,0.162,3.0916669575956846,0,"Trunk route - multi-carrier, unreliable",-0.05487720727980329,0.926711674428456
DEN-LGA,DEN,LGA,1620.0,4667,4,71.89,11.92,62.0,2.764,3.669037800885156,0,"Trunk route - multi-carrier, unreliable",1.8438789737010977,1.6747773852102164
DEN-LGB,DEN,LGB,854.0,1005,1,73.35,8.76,44.0,0.597,3.002166061756508,2,"Thin route - reliable, short delay tail",-0.028457410500037097,-0.782478759739463
DEN-PDX,DEN,PDX,991.0,4285,5,74.91,8.64,44.0,0.233,3.631950826259217,0,"Trunk route - multi-carrier, unreliable",0.5579731388059189,2.449195635611605
DEN-PHL,DEN,PHL,1558.0,3030,4,73.55,12.35,54.1,1.155,3.481442628502305,0,"Trunk route - multi-carrier, unreliable",1.1003213901330071,1.4204858213263487
DEN-SEA,DEN,SEA,1024.0,6317,6,74.65,8.14,45.0,0.633,3.800510876894368,0,"Trunk route - multi-carrier, unreliable",0.867406870384438,3.2557636857241192
DEN-SMF,DEN,SMF,909.0,3850,4,73.83,9.24,47.0,0.286,3.5854607295085006,0,"Trunk route - multi-carrier, unreliable",0.6250625795968896,1.8289236187876046
DSM-LAS,DSM,LAS,1216.0,595,2,80.94,9.86,40.8,0.168,2.7745169657285498,2,"Thin route - reliable, short delay tail",-0.7287239623999439,-0.6491760244073967
DSM-STL,DSM,STL,259.0,403,1,89.25,-5.08,16.0,0.744,2.6053050461411096,2,"Thin route - reliable, short delay tail",-2.9586804288665958,-0.7907950438234491
DTW-BNA,DTW,BNA,456.0,2420,4,78.95,4.8,38.0,1.405,3.383815365980431,0,"Trunk route - multi-carrier, unreliable",-0.057145824234458034,1.6621859891025725
ELP-LAS,ELP,LAS,584.0,1330,2,80.83,5.43,38.0,0.602,3.123851640967086,2,"Thin route - reliable, short delay tail",-0.7542952723056879,0.21032323905168374
FAT-LAS,FAT,LAS,259.0,1714,2,82.18,3.97,34.5,0.408,3.2340108175871793,2,"Thin route - reliable, short delay tail",-0.9990388060204782,0.5457568039866523
FLL-AUS,FLL,AUS,1105.0,1166,3,60.39,20.24,80.0,2.659,3.0666985504229953,1,"Thin route - long delay tail, high average delay",3.445555796630169,-0.4916992227445194
FLL-BNA,FLL,BNA,793.0,2147,4,69.68,12.28,59.0,1.956,3.331832044436249,0,"Trunk route - multi-carrier, unreliable",1.771319313150953,1.0487694770672291
FLL-DCA,FLL,DCA,899.0,2307,3,67.54,18.13,72.0,1.907,3.3630475945210936,1,"Thin route - long delay tail, high average delay",2.516032065831508,0.3814830376997456
FLL-IND,FLL,IND,1005.0,1020,4,65.2,19.3,77.0,2.059,3.0086001717619175,1,"Thin route - long delay tail, high average delay",2.9286627666378577,0.020829704671980292
FLL-MSY,FLL,MSY,673.0,1411,3,64.93,16.35,72.2,2.126,3.149527013754348,1,"Thin route - long delay tail, high average delay",2.6047547532883764,-0.056416056502110914
FLL-SJU,FLL,SJU,1046.0,2338,4,66.58,16.7,60.0,1.625,3.3688445068258215,0,"Trunk route - multi-carrier, unreliable",2.2336154443819427,0.960980426750131
GRR-DEN,GRR,DEN,1015.0,1234,4,77.6,9.85,42.0,0.324,3.091315159697223,0,"Trunk route - multi-carrier, unreliable",0.039461238694716246,0.8976943291214557
GRR-MDW,GRR,MDW,137.0,931,1,77.77,3.83,30.0,0.43,2.9689496809813427,2,"Thin route - reliable, short delay tail",-1.0099239046301927,-0.5124005284842512
GSP-BNA,GSP,BNA,265.0,667,1,83.41,-0.14,23.8,0.45,2.824125833916549,2,"Thin route - reliable, short delay tail",-1.950363827217286,-0.5941198837601669
GSP-BWI,GSP,BWI,426.0,719,1,90.1,-2.86,14.0,1.53,2.8567288903828825,2,"Thin route - reliable, short delay tail",-2.6728208451507838,-0.3307863320935151
HNL-LAX,HNL,LAX,2556.0,5514,6,80.99,5.66,32.0,0.526,3.741466761769755,0,"Trunk route - multi-carrier, unreliable",-0.42473027273654707,3.2691887954236094
HNL-LGB,HNL,LGB,2569.0,730,3,82.37,0.7,27.0,0.274,2.863322860120456,3,"Thin route - long-haul, rarely cancels",-1.8347163726278644,0.20561950326730516
HNL-LIH,HNL,LIH,102.0,7722,3,84.61,4.38,22.0,1.334,3.8877297972880305,0,"Trunk route - multi-carrier, unreliable",-0.8486071657009409,2.464907197910293
HNL-OAK,HNL,OAK,2409.0,729,3,82.28,2.01,29.0,0.0,2.8627275283179747,3,"Thin route - long-haul, rarely cancels",-1.7245563065497609,0.18378374855585833
HNL-SJC,HNL,SJC,2417.0,809,3,82.75,2.88,25.0,0.0,2.9079485216122722,3,"Thin route - long-haul, rarely cancels",-1.7910644425937794,0.2932927505089818
HOU-ABQ,HOU,ABQ,759.0,978,1,79.73,3.22,36.0,0.511,2.9903388547876015,2,"Thin route - reliable, short delay tail",-1.1159556964788575,-0.513189316355548
HOU-ATL,HOU,ATL,696.0,2882,2,79.74,7.01,39.0,1.249,3.4596939764779706,2,"Thin route - reliable, short delay tail",-0.27255937500665073,0.8095190940139634
HOU-AUS,HOU,AUS,148.0,1362,1,74.94,7.06,39.0,0.367,3.1341771075767664,2,"Thin route - reliable, short delay tail",-0.286582090969455,-0.35137348459803824
HOU-BHM,HOU,BHM,570.0,448,1,76.01,7.97,39.0,0.446,2.651278013998144,2,"Thin route - reliable, short delay tail",-0.5477592955009163,-1.374942086263425
HOU-DAL,HOU,DAL,239.0,4046,1,81.0,3.48,38.0,2.2,3.607025878434786,2,"Thin route - reliable, short delay tail",-0.42699585396194967,0.7419178544270773
HOU-JAN,HOU,JAN,359.0,729,1,79.48,3.58,30.0,0.412,2.8627275283179747,2,"Thin route - reliable, short delay tail",-1.2404022602666895,-0.7107837565116911
HOU-LAX,HOU,LAX,1390.0,1195,1,74.2,6.49,39.0,0.084,3.0773679052841563,3,"Thin route - long-haul, rarely cancels",-0.5533442530469711,-0.5598573453143721
HOU-LGB,HOU,LGB,1374.0,461,1,85.81,-0.61,21.0,0.434,2.663700925389648,2,"Thin route - reliable, short delay tail",-2.4850127162498,-0.9385235437551396
HOU-MCI,HOU,MCI,666.0,1002,1,76.38,7.17,39.6,0.299,3.0008677215312267,2,"Thin route - reliable, short delay tail",-0.5254162250223091,-0.6436127182037904
HOU-MEM,HOU,MEM,484.0,830,1,74.08,8.86,38.0,1.325,2.9190780923760737,2,"Thin route - reliable, short delay tail",-0.042373204503543135,-0.894016576798523
HOU-PHX,HOU,PHX,1020.0,2098,1,76.89,5.74,38.0,0.477,3.3218054838575393,2,"Thin route - reliable, short delay tail",-0.5918443393874683,0.028593499611543775
HOU-TPA,HOU,TPA,781.0,1012,1,74.35,9.45,44.5,0.395,3.0051805125037805,2,"Thin route - reliable, short delay tail",-0.07974205951710982,-0.76353815473694
HOU-TUL,HOU,TUL,453.0,602,1,77.39,5.4,35.2,0.664,2.7795964912578244,2,"Thin route - reliable, short delay tail",-0.808478674917077,-1.0065004656885357
HRL-DAL,HRL,DAL,458.0,378,1,84.22,1.94,27.7,0.794,2.5774917998372255,2,"Thin route - reliable, short delay tail",-1.8184082061107791,-1.1791294244835417
ICT-LAS,ICT,LAS,986.0,473,2,76.91,7.64,48.8,0.211,2.6748611407378116,2,"Thin route - reliable, short delay tail",-0.3491042532503737,-0.9175234935522778
IND-BWI,IND,BWI,516.0,1216,1,85.86,0.13,22.0,1.398,3.084933574936716,2,"Thin route - reliable, short delay tail",-1.8867464599079944,-0.059002351972442586
IND-DAL,IND,DAL,755.0,675,1,79.37,3.12,43.0,1.185,2.829303772831025,2,"Thin route - reliable, short delay tail",-0.81761043055972,-0.9149818166009225
IND-FLL,IND,FLL,1005.0,1018,4,78.09,7.7,43.6,1.965,3.00774777800074,0,"Trunk route - multi-carrier, unreliable",0.24606574050177968,0.7185640418300223
JAN-BNA,JAN,BNA,327.0,366,1,83.47,2.45,23.0,0.546,2.5634810853944106,2,"Thin route - reliable, short delay tail",-1.892044662218952,-1.18203478432487
JAX-MDW,JAX,MDW,848.0,416,1,79.95,4.93,33.2,1.442,2.6190933306267428,2,"Thin route - reliable, short delay tail",-1.0374749004860484,-1.3211933667155895
KOA-HNL,KOA,HNL,163.0,7236,3,84.83,3.78,23.0,1.202,3.8594985581877763,0,"Trunk route - multi-carrier, unreliable",-0.9310782442440623,2.4159381357010115
LAS-ATL,LAS,ATL,1747.0,4771,4,84.56,1.95,28.0,0.859,3.6786094165589263,0,"Trunk route - multi-carrier, unreliable",-1.1617081544153458,2.4067455016565003
LAS-BUR,LAS,BUR,223.0,4129,3,79.39,4.15,40.0,1.332,3.6158448828747023,0,"Trunk route - multi-carrier, unreliable",-0.11313462913402404,1.6877787874330101
LAS-DCA,LAS,DCA,2089.0,728,2,75.28,5.08,43.0,0.962,2.862131379313037,3,"Thin route - long-haul, rarely cancels",-0.47715150579993415,-0.5839906277734053
LAS-EUG,LAS,EUG,700.0,473,2,85.81,-1.45,21.0,0.0,2.6748611407378116,2,"Thin route - reliable, short delay tail",-2.3873667312276474,-0.3530971662440499
LAS-KOA,LAS,KOA,2718.0,365,1,85.4,-6.06,22.0,0.0,2.5622928644564746,3,"Thin route - long-haul, rarely cancels",-3.149153145948335,-1.1424173333194494
LAS-MDW,LAS,MDW,1521.0,2300,2,75.97,5.56,38.0,0.696,3.361727836017593,3,"Thin route - long-haul, rarely cancels",-0.403365889486013,0.5283458994455565
LAS-MKE,LAS,MKE,1524.0,1049,3,74.21,6.2,39.0,0.763,3.020775488193558,3,"Thin route - long-haul, rarely cancels",-0.17479844748171947,0.2545034804172008
LAS-MSY,LAS,MSY,1500.0,837,3,73.2,8.7,42.0,0.478,2.92272545799326,3,"Thin route - long-haul, rarely cancels",0.05044007872568311,-0.02510463204480581
LAS-OGG,LAS,OGG,2695.0,735,3,84.07,2.6,25.0,0.68,2.8662873390841948,3,"Thin route - long-haul, rarely cancels",-1.8156481765209553,0.19432642586656124
LAS-ORD,LAS,ORD,1514.0,5237,5,76.71,9.75,50.0,1.298,3.719082573901486,0,"Trunk route - multi-carrier, unreliable",0.8494084722852059,2.522023149873015
LAS-SAT,LAS,SAT,1069.0,2024,3,74.71,8.8,42.0,0.296,3.3062105081677613,0,"Trunk route - multi-carrier, unreliable",0.11884487330420077,0.8250922068333332
LAS-TPA,LAS,TPA,1984.0,1031,3,68.82,14.33,47.0,0.873,3.0132586652835167,3,"Thin route - long-haul, rarely cancels",0.9509403714810266,-0.11942750501470194
LAS-TUS,LAS,TUS,364.0,1336,2,76.15,6.24,42.2,0.524,3.125806458139527,2,"Thin route - reliable, short delay tail",-0.20947210081228537,0.10452642083975827
LAX-MDW,LAX,MDW,1751.0,1298,1,77.42,4.53,32.0,0.616,3.1132746924643504,3,"Thin route - long-haul, rarely cancels",-1.0395801089052197,-0.3860887147919518
LBB-DAL,LBB,DAL,293.0,1506,1,84.32,1.28,29.0,1.062,3.177824971864682,2,"Thin route - reliable, short delay tail",-1.5107199697502125,0.06073954324747136
LBB-LAS,LBB,LAS,775.0,365,1,79.44,3.55,43.2,1.096,2.5622928644564746,2,"Thin route - reliable, short delay tail",-0.9180834125197928,-1.4690685723502872
LGA-HOU,LGA,HOU,1428.0,1359,1,72.46,8.31,53.0,3.311,3.1332194567324945,1,"Thin route - long delay tail, high average delay",0.8345992652243825,-0.7122721051330748
LGB-DEN,LGB,DEN,854.0,1007,1,82.12,3.84,39.0,0.099,3.003029470553618,2,"Thin route - reliable, short delay tail",-1.2847418292426187,-0.471498115968802
LGB-LAS,LGB,LAS,231.0,2117,1,81.01,2.74,35.0,0.472,3.325720858019412,2,"Thin route - reliable, short delay tail",-1.0659277374502227,0.256322336848467
LGB-SMF,LGB,SMF,387.0,1869,1,87.64,-4.41,21.0,0.375,3.271609301378832,2,"Thin route - reliable, short delay tail",-2.4990258474709384,0.4972829384163422
LIH-OAK,LIH,OAK,2456.0,660,3,88.82,-4.97,17.0,0.303,2.8195439355418688,3,"Thin route - long-haul, rarely cancels",-2.9724138779780844,0.42477916960659934
